Report_ID,Event_Date,Age,Nature,Establishment,Summary,Degree
0950627,07/29/2006,,Bruise/Contus/Abras,Veolia Environmental Services,"At approximately 2:00 a.m. on July 29, 2006, Employee #1 was working at the Shell Oil Refinery, located in Martinez, California. He was attempting to flex-lance a vertical exchanger, E- 1155, with the Jetstream Hydroblaster. After two hours of flex-lancing without incident, Employee #1 came across a blocked tube. The blockage was approximately 3 in. from the end of the tube. The lance suddenly backed out of the tube and struck Employee #1 in his left upper arm. Employee #1 sustained bruises, contusions, and abrasions. He was taken to the Shell First Aid Station, and later he was transferred to Mt. Diablo Medical Center in Concord, California, where he was hospitalized.",Hospitalized injury
0950643,07/27/2006,,Fracture,"Jerry Melton & Sons Construction, Inc.","On July 27, 2006, Employee #1, a Roustabout, was working for an oil well pipeline company. He was assisting to install a header in an oilfield by tightening the bolts on the Manifold. While atop the Manifold, the supports were removed leaving the header held in place with clamps at its base. The header rotated about the axis at the base, and the employee fell with the header as the header toppled over. Employee #1 sustained unspecified fractures and was hospitalized. It was determined that the accident resulted from failing to properly secure the header prior to the removal of supports.",Hospitalized injury
1055310,07/27/2006,,Electric Shock,Welded Construction Lp,"At approximately 2:08 p.m. on July 27, 2006, Employees #1 through #6 were preparing to install a 1,300 ft long section of 36-in.-thick natural gas pipe when a 32.5-ft-high boom on a Caterpillar D8 came within about 6 in. of a 230-kilovolt power line. The six employees all received electric shocks and sustained injuries that required hospitalization.",Hospitalized injury
0854910,06/26/2006,,Other,Marmc Transportation,"On June 26, 2006, Employee #1 was at a drilling rig that was being erected. They completed a process known as pinning the derrick and were having a late lunch break. During the break, a truck arrived that needed to be unloaded using a fork lift. The driver exited his vehicle and approached a fork lift from the rear. He climbed into it, raised the forks and drove away. Employee #1 had fallen asleep, using the fork lift for shade, and was run over by fork lift's rear tire. Employee #1 was killed.",Fatality
0552651,05/24/2006,,Amputation,Quick Site Development Inc,"On May 24, 2006, Employee #1 was using a gas powered saw to remove piping from a oil storage tank. The saw ignited residue product in the storage tank, and the product exploded. Employee #1 sustained amputations to such an extent that he was killed.",Fatality
0355110,05/15/2006,,Bruise/Contus/Abras,"Sunland Construction, Inc.","Employee #1, working for Sunland Construction, was operating a side boom pipe layer. He set the brakes and stepped around to the rear of the machine to unhook the winch cable, when it began to roll toward him. He was crushed between the winch of the side boom pipe layer and the rear of a pickup truck. He was killed.",Fatality
0626000,03/24/2006,,Electric Shock,Elite Oilfield Srvcs Inc. Dba Elite Services Inc.,"At approximately 11:00 a.m. on March 24, 2006, Employee #1 was using a pump jack. The jack was moved with a gin pole truck to a nearby location, when the truck contacted an electrical line. Electricity traveled through the truck and jack, and electrocuted Employee #1.",Fatality
0627400,03/09/2006,,Other,Gorman-Phillips Construction,"On March 9, 2006, Employee #1 was caught by an industrial truck. His head was crushed, and he was killed.",Fatality
0418300,03/01/2006,,Bruise/Contus/Abras,"Mcabee Construction, Inc.",Employee #1 was hydro-testing a natural gas line with nitrogen when he was struck by a piece of the piping. He was killed.,Fatality
0626600,02/19/2006,,Other,"T.K. Stanley, Inc.","On or about February 19, 2006, Employee #1 was disassembling the mid-section boom of the 80 ton Link-Belt LS 138 II crane. He had not been assigned the task to disassemble the lattice boom. He was underneath the boom to strike the lower right steel pin first with a 18 lb. sledge hammer. Employee #1 disregarded the warnings of his coworkers and supervisor to stop. He proceeded to strike the lower left. As soon as the pin was knocked out, the mid-section collapsed directly on Employee #1, killing him. The lattice boom was not ready to have the pins removed as well as the boom was not supported in any way.",Fatality
0352440,01/23/2006,,Fracture,Bradshaw Construction Corporation,"On January 23, 2006, Employee #1 was operating a boring machine and was killed, when he fell into a 24-ft deep shaft that was 8-ft in diameter. Employee #2 was hospitalized with bruises, contusions, and abrasions from an unspecified cause.",Fatality
0627400,11/15/2005,,Other,"Arguijo Oilfield Services, Inc.","On November 15, 2005, Employee #1, a crane operator, was lifting a cable spool. The crane tipped and be became pinned between the crane and another truck. Employee #1 was killed. Apparently, the crane outriggers were not lowered into place.",Fatality
0625700,11/04/2005,,Other,H.C. Price Construction Co,"At approximately 4:15 p.m. on November 4, 2005, Employee #1 was on a flatbed trailer unloading four pipes. The four pipes had been unstrapped by the truck's driver upon arrival at the site. Each pipe was 40 feet long and weighed 6,180 lb. Employee #1 climbed onto the flatbed and waited for the arrival of the side boom lift to unload the pipes. The foreman at the site told the driver to move the truck forward about 50 feet to offload the pipes. The driver climbed into the cab of the truck and, not knowing that Employee #1 was on the trailer, moved the truck. The movement upset the stability of the pipes, and the unsecured pipes rolled off the trailer, crushing Employee #1 to death.",Fatality
0950633,10/10/2005,,Fracture,Wood Construction,"At approximately 2:15 pm on Monday October 10, 2005, Employee #1, a top man laborer, was standing at the edge of a 6-foot by 6-foot by 42-inch deep excavation when the sidewall collapsed and employee #1 fell into the excavation. Employee #1 fell into the excavation just as the backhoe operator swung the bucket for another bite. The backhoe operator did not see Employee #1 and the bucket struck his left arm smashing it between the bucket and a gate valve. Coworkers came to his aid; Paramedics responded and took Employee #1 to the Palm Springs Medical Center, in Palm Springs, California. Employee #1 was admitted for a compound left forearm fracture had surgery and was hospitalized for four days. Employee #1 was a regular full-time employee was working at a new residential construction project in Beaumont, California, repairing a leak in a newly installed 8-inch water line.",Hospitalized injury
0626000,10/10/2005,,Concussion,Gregory & Cook Construction Inc,"On October 10, 2005, Employee #1, was struck and killed by a blown hand-wrench when a valve failed on a pipeline that was being hydrotested. Two Employees were in the blow down process and they were using a wrench to open a valve. As the valve opened it separated from the manifold. The wrench being used to open the valve was then blown, struck and killed Employee #1.",Fatality
0950624,09/21/2005,,Fracture,Mcelvany Inc,"On September 21, 2005, Employee #1, using the top part of an extension ladder, tried to reach a tire that was on top of a 12-ft rack. As he reached for the tire, the ladder kicked-out from under him, causing him to fall to the ground. He sustained a broken hip and was hospitalized for three to four weeks.",Hospitalized injury
0950625,08/25/2005,,Burn(Chemical),Arb Inc,"On August 25, 2005, an employee and a crew consisting of a supervisor, an operator, an operator's assistant, an emergency hoseman, was tasked to clean out a blocked pipeline system carrying 93Sulfuric Acid. All crew members donned the following chemical resistant personal protective equipment: two piece body protection, gloves, boots, face-shield, and hard hat. Lock out-Tag, line isolation, pump shut down and pressure relief procedures were followed and approved with CalPine's oversight. Line blockage was found to be in a vertical section, where the high carbon steel line was connected to stainless steel line by a threaded union. As employee applied pressure with two pipe wrenches to loosen the coupling, the pipe cracked, releasing acid under head pressure. The acid was deflected under the employee's face shield contacting him on the lower left side of his face and neck. The employee was drenched by emergency hoseman and subsequently removed to an emergency shower. The employee was taken to Kern Medical Center, where he was treated and released for second degree chemical burns. The following day examination revealed excessive swelling, and the employee was referred to Grossman Burn Center, Sherman Oaks, CA, for inpatient hospitalization. A line blockage and structural deterioration was found to be due to corrosion of piping as a result of water contamination in the acid system. Previously, this operation was performed without incident on two other acid systems. There was no visible condition identified to suspect the pipe was subject to failure. Preoperation planning and procedures were determined to be adequate. There was no evidence which suggests injuries sustained by the employee were the result of violations of Title 8 Safety Orders.",Hospitalized injury
1032500,07/21/2005,,Other,Neil Tucker Dba Tucker Excavation & Pipeline,"On July 21, 2005, Employee #1, a pipe layer, was killed when a trench caved in.",Fatality
0950643,07/21/2005,,Fracture,"Robert Heely Construction, Inc.","At approximately 1:45 p.m. on July 21, 2005, Employee #1, with Robert Heely Construction (an oil field construction and maintenance company), was making cement in a batch plant. After noticing dirt between a drum and a conveyor belt, he reached near the conveyor bar. When his hand slipped, it became caught in the conveyor belt. Employee #1 was able to remove his hand from the conveyor belt and call his supervisor for help. Employee #1 was then airlifted to Kern Medical Center for treatment of a fractured right arm, crushed fingers, artery damage, lacerations, and avulsions.",Hospitalized injury
0626000,06/01/2005,,Amputation,"Kobra Sales & Services, Inc.","On June 1, 2005, an employer sent six employees to remove a 3- in. flow line from a plugged and abandoned oil and gas well. The employer used a pipe cutter to cut the 3-in. flow line at the 8-ft-tall standpipe after the handle of a ball valve had been turned to relieve gas pressure. There was no release indicating that anything was present. After the pipe was cut, there was a sudden and violent release of high pressure gas.",Fatality
0950653,01/05/2005,,Other,Arb Inc,"At approximately 1:30 p.m. on January 5, 2005, Employee #1 and his foreman were installing a cave-in protection shoring system. He was working in an excavation, approximately 35 ft deep, leveling the bottom soil, when a cave-in pushed over two un-supported steel shoring plates. One of the plates landed on the employee trapping him underneath. Employee #1 sustained serious crushing injuries to his hip and internal organs and was hospitalized.",Hospitalized injury
0950643,12/22/2004,,Fracture,Matrix Services,"At around 2:08 p.m. on December 22, 2004, Employee #1, a boilermaker laboring for Matrix Services in Gaviota, CA, was working on a butane tank from an elevation of 20 ft. At the time of the incident, Employee #1 was dismantling scaffolding around several tanks when he unbuckled his fall protection lanyard in order to retrieve his cutting torch. As Employee #1 was moving to a work area, his lanyard became tangled in equipment and he lost his balance and fell. He suffered a fractured right leg and was hospitalized due to his injury.",Hospitalized injury
0950635,12/22/2004,,Burn/Scald(Heat),Timec Co Inc,"At 11:50 p.m. on December 21, 2004, Employee #1, working for Timec Co Inc. in Torrance, CA, was part of personnel performing a heat treatment process of frozen pipelines that contained heavy oil residue at a petroleum refinery plant. The heavy oil residue had frozen because of low temperature and unheated pipelines; the treatment was performed by applying external heat pads that attached to segments of the pipes. Employee #1 was responsible for keeping combustible materials and unauthorized personnel out of the area where the pipelines were being heated. At the time of the incident, Employee #1 was located underneath a section of pipe that was being heated, which was placed in a pipe rack 13 ft above ground. The heated pipe above him failed, splitting open and releasing a fire ball that caused first and second-degree burns to his face and right hand and first, second- and third-degree burns to his left hand. Employee #1 was hospitalized for 2.5 days. After the accident, a review of the temperature chart on the electric heating console revealed that the area where the pipeline failed had risen in temperature to 980 degrees F over about a 45 minute period before the line burst open. The thawing procedure was not written, but interviews indicated that the set point was supposed to be 400 degrees F. The heating of the solidified pipelines had begun 2 days before. Thirty-six hours prior to the accident, on day shift, another pipeline had failed while being externally heated, but no fire had occurred. Investigations as to why the temperature rise was undetected by the control operator and or the thermocouple gages installed were inconclusive.",Hospitalized injury
0625400,10/21/2004,,Electric Shock,Blessing Oil & Gas Company,"On October 15, 2004, Employee #1 was assisting the operator of a pole truck. Employee #1 was guiding a pump that was being placed on a flat bed trailer by the pole truck operator. While Employee #1 was leaning against the trailer, the pole truck came into contact with the electrical lien in the field. Subsequently, Employee #1 was exposed to electrical shock and was killed. The operator of a pole truck was also exposed to an electrical shock also, but he survived.",Fatality
0950644,10/18/2004,,Fracture,Sw Administrators Inc.,"At approximately 11:30 a.m. on October 18, 2004, a crew of five workers was engaged in the task of underground gas line work. While working near the edge of an 8-ft-deep by 4-ft-wide by 8.5-ft-long trench, Employee #1 was trying to release air from riser and stepped on a top horizontal brace of the shoring system. The brace slid away, and he fell 7 ft down when the shoring system collapsed. There was no ladder available inside trench for easy egress and shoring was not properly and tightly installed for protection. Employee #1 fractured his ribs and was hospitalized.",Hospitalized injury
0355116,07/28/2004,,Electric Shock,Contractors Rental Corporation,"At approximately 10:00 a.m. on July 28, 2004, Employee #1 and coworkers were loading gas line pipes that had been replaced during construction. One coworker was operating a truck crane, a Grove Series 500C, Number 312-15-0045, gross vehicle weight of 33,000 pounds, which was rented. One coworker was on the ground bringing in the pipe, which was secured on the boom of the crane with a chain. Employee #1 was standing on a flat bed trailer placing the pipe, when the coworker handed the load chain to him. The wire rope of the boom contacted an overhead high voltage power line, 7,200 volts, and Employee #1 was electrocuted. He fell from the truck bed to the ground and died.",Fatality
0625700,07/02/2004,,Other,"All Seas Usa, Inc","Three employees were preparing a 30-in. crude line for hydrostatic testing. Once the line was pressurized to 1,750 pounds per square inch for 1 hour, a failure occurred at the weld that was attached to the 4-in. bushing. Employees #1, #2, and #3 were seriously injured when pressure and water were released from the line. All three employees were hospitalized.",Hospitalized injury
0950635,05/20/2004,,Burn/Scald(Heat),Matrix Service Inc,"On May 20, 2004, Employee #1, a welder, and a coworker-helper were working for a mechanical contractor at a refinery. At 7:00 a.m., a hot work permit, Number 420446, had been issued for hot work on the Number #1 Lift Station Oil Trap-Whole Bay. At approximately 11:00 a.m., another of the contractor's work crews removed an air blower from an overflow pit adjacent to the oil trap and placed metal covers over the top of the overflow pit. The air blower had been used to keep hydrocarbon vapors from backing up into the overflow box. About two hours later, this same work crew anchored a come-along to a valve box and used it to move one of the metal covers into place. This valve box was bolted to the metal plate sitting on the northern half of the overflow pit. Anchoring the come-along to the valve box caused the plate holding the valve box to flex, breaking the vapor seal along the north side of the plate. Despite these two changes in the conditions adjacent to the southeast corner of the lift station oil trap, the hot work permit was not terminated. At approximately 3:46 p.m., a coworker was using a cutting torch to cut a diamond plate adjacent to the northwest corner of the overflow pit. Employee #1 was setting up to weld north of the coworker-helper. The torch operator was east of the coworker-helper and was attempting to fight a fire when he noticed material burning next to the cutting operation. At that time, the hydrocarbon vapors ignited and a flash of flames shot out from under the plate covering the north side of the overflow pit. Employee #1 sustained second-drgree burns to the left side of his face, for which he was hospitalized for five days. The coworker-helper suffered second-degree burns to small areas on his left hand and on the back of his left leg. He was trabsposted to the hospital, where he was treated and released. It was later determined that the coworker-helper's coveralls looked like they were made of fire retardant material, but were not.",Hospitalized injury
0950411,04/21/2004,,Bruise/Contus/Abras,Arizona Pipeline Company,"On April 20, 2004, Employee #1 was struck on his neck with a chain and was thrown into an 8-ft deep excavation. He sustained bruises, contusions, and abrasions to his upper back and was hospitalized.",Hospitalized injury
0950633,02/11/2004,,Burn/Scald(Heat),S.W. Administrators,"At approximately 11:30 a.m. on February 11, 2004, Employee #1 was using a torch to cut pre-welded Ts from an approximately 7.5-ft long by 2-in. diameter steel pipe. While cutting, a piece of slag fell on his back. The employee smelled some burning cloth, looked around, but did not notice anything burning. Employee #1 continued cutting the pipe and suddenly felt that his shirt was on fire. He doffed his welding gloves and removed his burning shirt. Employee #1 was admitted to Arrowhead Regional Medical Center, Colton, CA for treatment of third-degree burns to his back.",Hospitalized injury
0950627,02/05/2004,,Fracture,"Plant Performance Services, Llc","At approximately 11:30 a.m. on February 5, 2004, Employee #1, a foreman, was spreading open a flange in order to insert a new gasket. The employee was using a hammer to pound in a pair of ""Banana Wedges"" in between the flange on a pipe leading to a heat exchanger. The flange was located 79 in. above ground. When he struck one of the wedges, it popped out and struck him just below the lip. The employee suffered a facial fracture that extended from his upper jaw to the orbit of his right eye socket. Employee #1 was hospitalized for seven days. Some factors that contributed to the accident were that the wedges were used incorrectly, the failure to loosen the adjacent piping flanges to allow the flanges in question to spread and the failure to wear a face shield as required by the employer.",Hospitalized injury
0950643,01/17/2004,,Fracture,Universal Compression Inc.,"At approximately 9:45 a.m. on January 17, 2004, Employee #1, a lead mechanic for Universal Compression Inc., was using a pedestal grinder with a 12-in.-diameter, 2-in.-thick wheel to thin a 23-in.-long wrench. While cleaning burrs off the wrench with the edge of the grinding wheel, his left hand was pulled into the grinder. The wheel stopped, and the tool rest broke. Employee #1 shut off the grinder and used his right hand to pull out his left hand. He was transported to Mercy Hospital in Bakersfield, CA, and then transferred to California Pacific Hospital in San Francisco for treatment of a fracture.",Non Hospitalized injury
0653510,01/14/2004,,Bruise/Contus/Abras,Four Four Inc.,"At approximately 1:45 p.m. on January 14, 2004, Employees #1 and #2 were working in a trench. A crew of eight workers was digging a hole to run a natural gas line that was to run underneath Highway 64. The hole, approximately 200-ft in length and 4-in. in diameter was dug using a hydraulic boring rig using 5-foot sections of pipe that are attached to a drilling head that drills the actual hole. The hole had been dug and the crew was removing the sections of pipe as they were backed out of the hole with the boring rig. Each section of pipe was removed using 3- to 4-ft pipe wrenches along with a section of the drilling pipe being used as a cheater bar to get more leverage on breaking each joint. The twenty-eight sections were removed when a wrench with a cheater bar attached swung over and struck both Employee #1 and #2. Both employees were killed.",Fatality
0950611,11/07/2003,,Cut/Laceration,North Tipp Construction,"On November 7, 2003, Employee #1 pulled the cat backhoe auger out of a hole to clean the blade with a round nose shovel. The auger dropped hitting employee on left leg. Employee #1 drove himself to hospital emergency where he got a tetanus shot, stitches and then later discharged. Employee #1 cannot look at a wound or blood so did not check the progress of his leg or seek medical help. When he returned for stitch removal an infection had developed that required hospitalization. The equipment pin had a double nut and the metal fatigued causing pin failure. There is no standard or specification for type of pin from the manufacturer. Employee #1 was using common trade practice.",Hospitalized injury
0950633,10/13/2003,,Fracture,Genesis Construction,"At approximately 8:40 a.m. on October 13, 2003, Employee #1, a pipe layer, and regular full-time employee of the employer, was seriously injured. Employee #1 was helping unload 18-in. water pipes from a flat bed trailer. Employee #1 was standing on top of the pipes when they started to roll. Employee #1 fell to the ground with three sections of pipe and sustained a fractured hip and pelvis. Employee #1 was hospitalized and treated for his injuries.",Hospitalized injury
0950635,10/06/2003,,Fracture,J E Merritt,"At approximately 1:30 p.m. on October 6, 2003, an employee was working as a tool room attendant at British Petroleum, a general contractor specializing in major oil refinery construction. Crew members were removing old electrical conduit and grading the tool room area at the ground level. He was checking equipment in the area under renovation and while stepping over a nylon barricade tape that was approximately 2 feet off the ground with his left foot; his right foot became caught on the nylon tape. This caused him to plant his left foot which twisted his legs and he fell. He was hospitalized for 15 days and underwent surgery for a fractured left tibia and fibula.",Hospitalized injury
0950635,09/03/2003,,Fracture,Tic The Industrial Co,"At 11:00 a.m. on September 3, 2003, Employee #1 was working for a large oil field construction company. He fell approximately 4 ft. after stepping off the trailer of a truck he was unloading. Employee #1 was hospitalized for a fractured left fibula and tibia.",Hospitalized injury
0454510,08/22/2003,,Electric Shock,"Foremost Pipeline Construction Co, Inc.","Employee #1, along with a coworker and a foreman, were installing electrical service in a residential subdivision. Employee #1 was hand-feeding cable through a conduit inside a ground transformer while the coworker was pulling cable off a spool held by a backhoe bucket. Employee #1 had begun pushing the cable through when the foreman said that he would get a pair of insulated gloves for Employee #1 to use. The foreman went to the truck and returned in approximately 30 seconds. He saw Employee #1 stepping back from the transformer and asked if he was okay. Employee #1 nodded, but didn't say anything and then knelt down. The foreman went to get him some water; when he came back, he found Employee #1 lying face down. The foreman began CPR and called 911, but Employee #1 died. He had contacted the energized parts of the transformer, which were not covered.",Fatality
0552651,08/21/2003,,Other,Sub Surface Construction,An employee was found dead in his truck at a construction site. It was determined that he died due to cardiac arrest.,Fatality
0454510,08/14/2003,,Puncture,Foremost Pipeline Contruction,"On August 14, 2003, Employee #1 was driving back from a job site in his personal vehicle when it ran off the road. Employee #1 was ejected and subsequently died in a hospital.",Fatality
0950643,07/02/2003,,Fracture,Paul Peters Construction Inc.,"At 6:00 a.m. on July 2, 2003, Employee #1, a heavy truck driver, was exiting his truck while parked to pick up a truck load of rock. His foot slipped off the 34-in.-long by 10-in.-wide step and he fell 38 in. to the ground. He re-entered his truck, and when loaded, drove the truck back to the office in Maricopa. Emergency personnel were called, and Employee #1 was transported to Memorial Hospital in Bakersfield. He was subsequently transferred to Good Samaritan Hospital in Los Angeles where he was hospitalized for a fractured pelvis.",Hospitalized injury
0950641,05/27/2003,,Amputation,Brinderson,"At approximately 1:15 p.m. on May 27, 2003, Employee #1, an iron worker, was working with the foreman and other two coworkers in the coker unit of the refinery. Employee #1 was assigned to operate the air tugger winch at ground level to elevate a structural steel beam into position as part of the North Stair Tower Fire Protection Project. The foreman was giving directions and supervising the project from the twenty-third deck located at the height of approximately 42 ft. According to the foreman few trials were conducted before starting the hoisting process and Employee #1 was instructed to operate within the frame of the winch. However, according to Employee #1 no testing was performed before the hoisting of the first beam. In addition Employee #1 stated that he was operating the tugger outside the frame because of the obstruction created by the horizontal iron column. The air tugger winch was not bolted to the ground and was tied by means of one wire cable. According to the foreman during the first hoist a strong jerk was observed on the air tugger cable. Moreover Employee #1 stated that during the hoisting process the choker on the machine stretched and the winch shifted forward and lifted. At this time, the foreman gave directions to Employee #1 to stop the winch. After receiving the signal, Employee #1 reached over to apply the brakes. However, due to the winch displacement, Employee #1 lost his balance and was afraid that his foot might be caught under the winch and placed his right hand on the drum. Simultaneously, as Employee #1 reached over to apply brakes, his stomach came in contact with the ""Up and Down"" control lever activating the tugger winch in reverse. Employee #1's hand was still on the drum as the winch was reactivated and his right index and middle finger got caught between the cable and the drum. At this time a coworker who was standing in close proximity jumped the barricade and activated the brakes. Employee #1 suffered amputations of the tips of the right middle and index fingers. Employee #1 was treated for his injuries but was not hospitalized.",Non Hospitalized injury
0452110,04/29/2003,,Poisoning(Systemic),"Alberici Mid-Atlantic, L.L.C.",Employee #1 suffered a seizure and was admitted to a hospital where he lapsed into a coma and died. The mother of the employee claimed his death was due to an exposure to methanol at a job site during his previous two weeks of employment. An autopsy showed the cause of death to be an accidental overdose of methadone and valium.,Fatality
0950643,03/25/2003,,Fracture,Southwest Contractors,"At approximately 10:35 a.m. on March 25, 2003, Employee #1 and two coworkers of Southwest Contractors were trying to locate an underground oil pipeline in an almond orchard approximately 0.3 miles South and 0.4 miles East of Rowlee Road and Kimberline Road, Wasco, California. After digging an excavation approximately 8 feet deep by 16 feet wide by 20 feet long they discovered the line on the South side of the excavation. Employee #1 and the backhoe operator entered the excavation. The backhoe operator was cutting the insulation on the pipe when a cave-in occurred. One laborer dug out the backhoe operator, who then used the backhoe to dig out Employee #1. Employee #1 was hospitalized at Kern Medical Center, Bakersfield, where he was treated for multiple injuries.",Hospitalized injury
0950625,03/01/2003,,Other,"Arb, Inc","On March 1, 2003, Employee #1, a pipe fitter, was working in an excavation below a backhoe that was being used to lift a piece of pipe for the pipe fitters. When the operation was complete the backhoe operator raised his outriggers but had left the backhoe in reverse so when the tires hit the ground, the backhoe fell into the excavation striking and killing Employee #1.",Fatality
0950643,02/03/2003,,Burn/Scald(Heat),Southwest Contractors,"At approximately 10:30 a.m. on February 3, 2003, Employee #1 and a coworker working for Southwest Contractors, located at 2311 Basic School Rd., Maricopa, CA 93252, were working on a 24-ft oil pipeline. Employee #1 and the coworker went into the excavation area where the pipe was located. Employee #1 and the Coworker set up a cutting machine to cut the pipe behind the flange. As the machine was traveling 180 degrees around the pipe, the mud plug blew out and Employee #1 was burned on his right arm and hand. Employee #1 was transported to Sherman Oaks Burn Center, where he was admitted for treatment.",Hospitalized injury
0950635,01/29/2003,,Strain/Sprain,Tank And Refinery Services Co Inc,"At 7:40 a.m. on January 29, 2003, Employee #1, a welder, and a coworker, a foreman, were repairing an incorrectly installed baffle inside a vertical Coker Tank that was under construction. The coworker held the bottom of a ladder while Employee #1 climbed up the ladder and under the baffle. Using a hammer, he knocked one of the improperly placed brackets off the wall. When he did this, that side of the baffle dropped, shock loading the chain fall system. The wall mounted nut failed, allowing the baffle to slide and drop even lower. His arm was pinned between the tank wall and the baffle and he was hit on the top of the head by the baffle. He received a laceration on his arm and he was hospitalized for 2 days. The employee was wearing a welding hood at the time of the accident.",Hospitalized injury
