Event_Date,Report_ID,Summary
06/02/2015,0626000,"At 5:30 p.m. on June 2, 2015, an employee was part of a four-man crew tasked  with replacing filters on a separator vessel for a customer. The employee felt  dizzy, disoriented and then sat in the truck trying to cool off.  The  co-worker drove the employee two and half hours home to Mathis, TX, where he  was dropped off.  The employee passed away at his home a short time after his  arrival. The employee sustained a heart attack, Thrombus (blood clot) caused  myocardial ischemia (loss of blood flow) which led to fatal ventricular  arrhythmia and death."
05/17/2015,0627510,"At 6:45 p.m. on May 17, 2015, an employee was helping to control a casing that  was stacked on a drilling platform prior to installation into a well.  The  casing shifted and came loose from other pieces.  The employee was caught by  the casing and thrown off the drilling platform and subsequently dragged along  the ground, fracturing his skull and causing other bodily injuries.  The  employee died from his injuries."
05/12/2015,0627700,"At 7:45 a.m. on May 12, 2015, an employee was running a bridal line up through  the derrick of a drilling rig.  The employee had to have one of his toes  amputated when his steel toe boot was crushed, while he was lifted by an air  hoist and his boot was caught by a structural member."
05/07/2015,0524530,"At 1:00 p.m. on May 7, 2015, Employee #1 was working as part of a crew and  they were having trouble maintaining control of the drill collars during a  drilling operation.  The employee was working alone at board level of 55 feet  above the ground and Employee #2 was yelling to line up the drill collar.  Employee #1 could not align the drill collar because of the weight of it and  the angle the collar was leaning.  When attempting to align the collar, it  started to fall forward and Employee #1 could not hold onto it.  He attempted  to wrap his legs and arms around the drill collar and slid down 55 feet to the  ground where Employee #2 and a co-worker attempted to catch him.  Employee #1  knocked both to the ground, injuring Employee #2's shoulder.  Employee #1's  injuries consisted of two broken ankles, a broken heel, and abrasions on both  arms that came from him grabbing the steel pipe."
05/01/2015,0626000,"At 3:54 p.m. on May 1, 2015, an employee was assessing a problem with a sand  line on top of the draw works of a work-over rig where a spool drum cable line  was loose.  The employee directed the rig operator to raise the rig block and  started to climb down from the work-over rig and slipped.  The employee then  tried to break his fall using his left leg; however, it became tangled in the  drill line cable.  It wrapped around the employees upper thigh area and  pulled him into the rotating spool.  The employees head struck the spool as  well and had several injuries to the front and back area of it.  When examined  by the coroner, the cause of death was listed as electrocution from an unknown  source."
04/23/2015,0627700,"At 5:00 p.m. on April 4, 2015, an employee was attempting to inject a natural  gas well with chemicals to treat the well. High pressure was introduced into a  low pressure system resulting in an overload, the overloaded pipe struck the  employee. The employee was killed due to blunt force trauma from the metal  piping."
04/02/2015,0854910,"At approximately 3:00 p.m. on April 2, 2015, Employee #1 was opening the  blow-down valve to a 8-in. launching unit. As he worked, either the blow-down  discharge assembly struck him in the head or the force of the gas being  discharged caused him to fall backwards, striking his head on the ground.  Employee #1 suffered a head injury from the incident that resulted in brain  swelling. Employee #1 was transported to a medical center, where he died."
04/01/2015,0626600,"At approximately 2:20 p.m. on April 1, 2015, Employee #1 and a coworker were  removing a 50 ft steel pipe that was to be loaded on a truck and transported  to a pipe inspection area at the same facility. Employee #1 had been waiting  on the forklift operator to arrive at the pipe rigging area. After waiting,  Employee #1 started removed cribbing from the pipe rig. As he removed the  cribbing, two 50 ft steel pipes rolled and struck Employee #1, causing a  traumatic head injury that killed him."
03/24/2015,0636900,"At 4:15 p.m. on March 24, 2015, an employee was on the rig floor waiting to  replace the wiper plate.When the operator lifted the block and the elevator  wire rope/line parted/broke. When the line parted, the block and elevator  struck the employee on the rig floor. The employee sustained whole body  internal injuries."
03/11/2015,0653510,"At 9:30 a.m. on March 11, 2015, and employee was preparing perforation gum  with explosives.The perforation unexpectedly fired with the employee being in  close proximity. The employee was struck by shape charge hot gases and killed."
03/10/2015,0627510,"At 1:30 a.m. on March 10, 2015, three employees were securing the blow out  preventer (BOP) to the well head. While the employees were securing the BOP,  gas was released and came into contact with an ignition source causing a fire  to start. All three employees died from burns to the entire body and from  smoke inhalation."
02/23/2015,0627500,"At 4:00 p.m. on February 23, 2105, an employee was removing the drive shaft  from the rear axle of his company truck.  When the drive shaft was removed,  the truck's transmission slipped out of it's parking gear and rolled over the  employee, crushing him underneath it.  The local fire department responded to  the accident scene."
02/20/2015,0627700,"At 3:00 p.m. on February 20, 2015, an employee was grinding on a ""U"" shaped  pipe at top of a saltwater receiving tank.  An explosion and fire occurred at  the tank which blew off the tank lid.  The employee fell 16 feet into the tank  which held saltwater from the oil and gas drilling operations and drowned."
02/16/2015,0627700,"At 12:00 p.m. on February 16, 2015, an employee was struck and run over by a  front end loader that had backed up after picking up some cribbing from the  ground.  The employee had his chest and head crushed when the front end loader  ran over him, killing him onsite."
02/09/2015,0653510,"At 4:30 p.m. on February 9, 2015, an employee was working on a service rig  floor attaching elevators to the 2 7/8 inches diameter x 31 ? feet long PH6  P110 Tubing that was being removed from the well.  The elevator doors opened  and the tubing it carried spilled outwards, striking the employees head who  was working below. The employee was struck and killed from the tubing."
02/07/2015,0213600,"At 6:45 p.m. on February 7, 2015, an employee had just set up traffic cones  and was standing watching his co-worker repair a transformer from a basket of  a boom lift when he suffered an apparent heart attack. While standing and  watching a co-worker and providing any assistance as needed the employee  started to vomit and choke and finally fell to the ground suffering an  apparent heart attack and died."
02/05/2015,0626000,"At 5:15 p.m. on February 5, 2015, an employee was watching water pressure  testing (water pressure was at 9500 psi) when the bolts broke on the flange  between two pipes it was holding together that were being tested. The employee  was then struck-by debris from a high pressure explosion resulting in  hospitalization for his injuries."
01/30/2015,0653510,"At 11:00 a.m. on January 30, 2012, and employee was performing mechanical work  with a crescent wrench.  The employee got his shirt/coat sleave caught on  turning PTO drive shaft. The employee was killed from contact with turning PTO  drive shaft."
01/30/2015,0653510,"At approximately 11:00 a.m. on January 30, 2015, an employee was performing  unspecified mechanical work with a crescent wrench. The employees' shirt and  coat sleeve got caught on turning PTO drive shaft and the employee was killed."
01/27/2015,0626000,"On January 27, 2015, Employees #1 and #2 were helping to remove bolts from a  flange utilizing a cutting torch when the flange separated from the tanker it  released flammable vapors igniting the employees and the tanker in the  mechanic shop. Both employees had removed two bolts by cutting them off with a  welding torch utilizing oxygen and acetylene gases when the flange seal opened  releasing vapors from the tank. The vapors which had not been vented escaped  causing a flash fire burning both employees over 99% of their bodies. Employee  #1 was killed."
01/27/2015,0355123,"At 11:30 a.m. on January 27, 2015, an employee was driving a water truck on a  private earthen (partially frozen) road.  The truck gradually went off the  road rolling over down a slope.  The top of truck cab struck a downed tree  while rolling over, crushing the cab and pinning the driver inside.  The cause  of death was compression apnea.  The driver's head, neck, and chest was  compressed as the cab was crushed as a result of the impact with downed tree."
01/27/2015,0625700,"At approximately 3:30 p.m. on January 27, 2015, an employee and co-owner of  the company was performing maintenance on an oil pumping jack. He attached a  24-in. pipe wrench to the belt and crank in an attempt to hold the counter  weight up. The counter weight went down and the wrench was thrown from the  belt and crank. He was struck by the pipe wrench and was killed."
01/26/2015,0830300,"At approximately 8:15 a.m. on January 26, 2015, an employee was adjusting the  height of the legs on a drill cuttings hopper. A coworker was lifting the  hopper with a forklift. The load became off balance and crushed the employee.  The employee suffered from multiple pelvis fractures, ripped skin and muscle  and was killed."
01/21/2015,0627700,"At approximately 4:15 p.m. on January 21, 2015, Employee #1 was working on a  drilling operation. A rotary clutch was used on a drill pipe to apply counter  clockwise torque. The rotary clutch had break-out tongs, which would hold the  clutch in place. As the drill pipe was moving, the rotary clutch and tongs  failed. Employee #1 was struck by the broken tongs and sustained a fractured  leg and an amputated right hand. Employee #1 was transported to a medical  center, where he was hospitalized for his injuries."
01/15/2015,0830300,"At approximately 1:45 p.m. on January 15, 2015, an employee was discovered on  a tank battery catwalk with a respirator and  gas monitor. The well site was  known to be an active hydrogen sulfide environment. The employee was  apparently gauging a tank. It is suspected that the employee was killed by  over exposure to hydrogen sulfide or hydrocarbon vapors."
01/08/2015,0855610,"At 2:30 p.m. on January 8, 2015, an employee was working the tongues on the  rig floor next to a well opening.  The employee and other coworkers were  getting ready to release the anchor on the sucker rod, when the telescoping  portion of the derrick failed.  The employee was struck by the traveling block  and sucker rod, fracturing his skull and causing his brain to hemorrhage.  Other injuries consisted of his left leg being amputated, several rib  fractures, as well as facial fractures. The employee was killed."
12/23/2014,0627510,"At 8:15 p.m. on December 23, 2014, Employee #1 was tripping pipe, using an ST  80 iron roughneck. As he leaned leaned over to the hydraulic pull slips, his  head became caught between the roughneck and the tripping pipe, killing  Employee #1."
12/22/2014,0625500,"At 3:00 a.m. on December 22, 2014, Employee #1, a tank gauger, routinely, on  the hour every hour, checked each of the three water tanks and three oil tanks  on the tank battery site. The employee was required to climb the stairs to the  catwalk above the tanks and drop a gauge into the tanks to measure the amount  of liquid in each tank. As Employee #1 was coming down the catwalk stairs, he  collapsed at the base of the stairs. Employee #1 was found, unconscious/dead,  at approximately 4:14 a.m. by the driver of the water tanker."
12/19/2014,0627700,"At 11:45 p.m. on December 19, 2014, Employee #1 was operating the oil drilling  rig controls. A flash fire occurred on the drilling floor. The employee  sustained major burns to the rear of his body and was killed."
12/19/2014,0626000,"At 1:15 p.m. on December 19, 2014, Employee #1 was servicing a gas line. The  employee removed the cap off of the line before releasing the pressure, and  was struck in the chest by the pressurized pipeline enclosure door, killing  him."
12/15/2014,0830300,"At 5:30 p.m. on December 15, 2014, Employee #1 was standing in between a  semi-tractor trailer and a water tank. As the truck began to move, the  employee was pinned between the semi- truck trailer and water tank, crushing  and killing him."
12/09/2014,0830300,"At 5:00 p.m. on December 9, 2014, Employee #1 was gauging a water tank. The  employee was standing on a fixed ladder with a cage, but fell off. Employee #1  sustained head trauma and spinal injuries and was killed."
12/01/2014,0627510,"At 11:30 a.m. on December 1, 2014, Employee #1 was working on a heater  treater, adjusting a valve to increase the flow when hazardous hydrogen  sulfide gas escaped from the piping. He was overcome by the hydrogen sulfide  gas and fell from an unspecified height, killing him."
11/28/2014,0316400,"At 2:00 p.m. on November 28, 2014, an employee was kneeling while using a  vacuum hose to suck up the mud released when a pump failed.  The employee was  crushed and killed when run over by a end loader."
11/18/2014,0830300,"At 1:30 p.m. on November 18, 2014, an employee was walking across a work area  and slipped on an icy rig mat.  The employee suffered head trauma when he hit  his head on the mat."
11/16/2014,0627510,"At 10:15 a.m. on November 16, 2014, an employee scaled a derrick to unhook a  bridal line and fell approximately 70 feet to the rig floor, killing him."
11/15/2014,0626000,"At 3:30 p.m. on November 15, 2014, an employee was installing a drill pipe in  a rat hole on the rig floor.  The employee was struck by a piece of drilling  pipe that was being raised and knocked backwards. The employee struck his head  on the drilling rig tongs and was killed."
11/14/2014,0653510,"At 11:30 p.m. on November 14, 2014, an employee was working on a Workover Rig  when there was an uncontrolled release of pressure and the well's blow-out  preventer exploded.  The employee was thrown off the rig platform by the  explosion and was struck by various pieces of flying metal.  The employee was  killed due to multiple trauma to the body."
11/13/2014,0830500,"At 9:30 a.m. on November 13, 2014, an employee was hammering on the  chicksan/coupling iron connection to disassemble the iron connection and  remove a piece of ice logged in place.  The employee was struck in the head  when the coupling connection popped off with 3,000 to 4,000 psi water pressure  behind it.  The employee was killed."
11/09/2014,0729700,"At 4:30 p.m. on November 9, 2014, an employee was guiding the path of the test  pipe as it began being pulled across the drilling deck using an anchored rope.  The employee was standing under the pipe as it was being carried on an  elevator and the pipe slipped off the elevator.  It fell approximately 16 feet  and impaled the employee in the back of their head, killing them from a  fractured skull."
11/05/2014,0625700,"At 10:00 a.m. on November 5, 2014, an employee was working as part of a crew  and was preparing to detach a chain from a back hoe bucket and a frac tank to  move it.  One of his coworkers stood up to talk with a second coworker and  bumped into a lever that controlled the reticulating arm and the bucket of the  back hoe.  The back hoe's bucket and arm extended forward and crushed the  employee against the manifold portion of the frac tank.  One of the coworkers  pulled the bucket back and the employee collapsed.  The two coworkers began  CPR but could not resuscitate the employee.  The employee was killed."
11/02/2014,0627510,"At 11:00 p.m. on November 2, 2014, an employee was handling tubular to the ""V""  door.  The employee was struck in the back by the tubular that dislodged from  the collar.  The employee was killed when they received a crushing injury on  their back."
10/21/2014,0830500,"At 7:00 p.m. on October 21, 2014, an employee was re-attaching a 2 inch high  pressure flexible fill line hose to the unpressurized side of a gate valve,  when the 2 inch gate valve separated from a 2 inch pipe nipple containing  2,800 pounds of drilling fluid . The pressurized gate valve struck the  employee in the head and he was killed from his injuries. The pressurized side  of the gate valve was 2,800 pounds. This gate valve weighed approximately 70  pounds. The gate valve was manufactured and tested in China to strict National  Oilwell Varco (NOV) standards."
10/19/2014,0627500,"At 12:00 p.m. on October 19, 2014, an employee was driving a service truck and  struck the side of an 18 wheeler trailer. The employee was killed from  injuries to his left arm and left leg."
10/13/2014,0950647,"At 8:30 a.m. on October 13, 2015, Employee #1 was supervising a well crew  pulling tubing out of a well. A coworker approached Employee #1 who was taking  a break in an air conditioned vehicle, using a breathing machine, and had  labored breathing. Employee #1 become unresponsive. Employee #1 had a history  of medical issues and died."
10/13/2014,0636900,"At 5:52 p.m. on October 13, 2014, an employee was standing on the derrick  board, approximately 60 feet above the ground, preparing to move pipe. Later,  the employee was found lying on the derrick board by employees that were  working below.  The employee died."
10/10/2014,0625400,"At 8:00 p.m. on October 10, 2014, an employee sustained a heart attack while  putting on thread protectors during a drilling rig move and was killed"
10/09/2014,0830500,"At 9:45 a.m. on October 9, 2014, an employee was surveying taking reference  points at survey caps every 1/2 mile.  The employee was in the middle of a  paved rural road. The speed limit was 55 miles per hour.  The employee was  struck by a pick up truck and killed."
10/06/2014,0419400,"At 10:15 p.m. on October 6, 2014, an employee was working on oil rig drill  floor and was struck on the head by a falling 41 foot long 4 inch casing. The  casing was being pulled into the derrick when it came loose and fell, striking  the employee's head. The employee killed."
10/03/2014,0830300,"At 4:00 p.m. on October 3, 2014 an employee was welding the tank of a tanker  truck. The tank exploded causing multiple injuries, mostly to the abdomen of  the employee. The employee killed in the accident."
09/22/2014,0627510,"At 1:00 a.m. on September 22, 2014, an employee was serving as a spotter  during the operation of a winch truck that was carrying a load. During  operation, the chain used to support the load in an upright position broke.  The load fell over and struck the employee in his head, killing him."
09/11/2014,0627510,"At 2:00 p.m. on September 11, 2014, an employee was assisting in removing rods  from an oil well for repair. An over rig was being used to raise the rods that  were then transferred to a pump jack. As a rod was placed on the pump jack,  with weights in the up position, some blocks fell and hit the pump jack. The  brake to the pump jack failed, causing the pump jack to swinging down over the  hole that they were raising the rods from and struck the employee. The  employee suffered a head injury and was killed."
09/10/2014,0627700,"At 3:00 p.m. on September 10, 2014, an employee was repairing a service rig.  As he was drilling out a plug, the tubing parted and struck the employee. The  employee was killed as a result of his injuries sustained."
09/02/2014,0627510,"At 4:15 p.m. on September 2, 2014, an employee was clearing trees in a tank  battery area. After clearing the area, he noticed an ax was stuck in a tree  limb nearby. He removed the ax from the tree limb and threw it,  unintentionally striking the guy wire on a flare stack. The flare stack came  loose and struck the employee in his head.  He suffered a fatal head injury  and was killed."
08/18/2014,0625500,"On August 18, 2014, Employee #1 and two coworkers where in a warehouse loading  and unloading proppant bags.  Each proppant bag consists of four sides, weighs  approximately 1.75 metric tons, and measures approximately 38 inches high by  35 inches wide.  The proppant bags are lined up in horizontal rows, and  stacked up in vertical rows consisting of 3 bags directly on top of each  other. A fourth bag is between every two vertical rows to try and prevent the  bags from falling.  The fourth bag does not interlock with the next column of  bags; it simply sits between two vertical rows of bags.  The method used to  remove the stacked proppant bags consist of one worker standing on the  forklift tines while being lifted approximately 9 feet in the air then  climbing onto the proppant bags, without fall protection.  He stands on the  proppant bags and leans over to the next bag to lift the bag straps enabling  the forklift operator to insert the tines between the straps.  The forklift  operator removes the bag from the stack and places it next to the loading  dock.  This procedure is repeated until the final bag is on the ground.  Employee #1 who was picking up the bag straps, finished spotting for one of  the forklift operators and was standing on the ground approximately 6 feet  from a row of stacked bags.  He was waiting for the operators to return when a  column of proppant bags tipped over towards him striking and engulfing him.  Employee #1 was killed."
08/11/2014,0627700,"At about 10:00 p.m. on August 10, 2014, Employee #1 finished work, showered,  ate dinner and went to bed at approximately 10:45 p.m.  The following morning  at approximately 5:10 a.m. the driller attempted to wake Employee #1, but he  was unresponsive and was pronounced dead at the site."
08/05/2014,0830300,"At approximately 9:00 a.m. on August 5, 2014, Employee #1 was checking a  hydraulic line on a loader when the boom collapsed on top of him. Employee #1  was killed."
07/27/2014,0626700,"At 9:00 a.m. on July 27, 2017, an employee had gone to the housing trailers to  collect refreshments for the other employees work on the rig.  When the  employee was coming back, it's likely he slipped and fell (due to rain and  mud), and in doing so he came into contact with a 480/3 phase generator used  to power most of the operations on the rig. Approximately 10 minutes later,  the employee was found by two other employees who were sent to find him after  other methods of communication were exhausted. They found the employee lying  on the ground face up, with a severe burn on his upper right arm. The employee  was electrocuted."
07/24/2014,0729700,"At 7:27 a.m. on July 24, 2014, an employee was working for a firm engaged in  drilling oil and gas wells. He was handling drilling pipe hold tongs while  tripping out oil drilling pipe. The holding cable shackle on the tongs failed.  When the failure occurred, the tongs' handle struck the employee in the head.  The employee sustained severe fractures to his head and neck and he was  killed."
07/24/2014,0729700,"At 7:27 a.m. on July 24, 2014, an employee was working for a firm engaged in  drilling oil and gas wells. He was handling drilling pipe hold tongs while  tripping out oil drilling pipe. The holding cable shackle on the tongs failed.  When the failure occurred, the tongs' handle struck the employee in the head.  The employee sustained severe fractures to his head and neck and he was  killed."
07/13/2014,0830500,"At 12:30 p.m. on July 13, 2014, an employee was working for a firm that  provided support activities for oil and gas operations. He was gauging and  obtaining samples of crude oil from a tank.  The tank held approximately 1,500  liters (400 gallons). It was interconnected with other tanks in a battery.  The tank in question not in production, but interconnected tanks were  producing.  A thief hatch on top of the tank provided access to the tank. It  was less than 200 millimeters (8 inches) in diameter. It was open. Gases  evolved by producing tanks vented through the open thief hatch. Hydrocarbon  gases, including methane and propane, were being actively generated. They were  escaping through the thief hatch.  The employee was wearing a half-mask  air-purifying respirator with a multi-function cartridge.  The employee had  been wearing a 4-gas meter, but he had turned it off following multiple LEL  (lower explosive limit) and percent O2 alarms. The employee was found  collapsed over the thief hatch.  He was unresponsive, and he was declared  dead.  The 4-gas meter's datalogger was checked. According to the data the  4-gas meter collected before it was turned off, the employee was working in an  oxygen-deficient atmosphere (and over-range LEL) for at least 5 minutes before  he turned off the alarm.  It was thought that the employee died within 30  minutes of turning off the 4-gas meter.  the coroner believes that the  employee either was asphyxiated or sustained a cardiac arrest during exposure  to a large concentration of flammable gases and associated low oxygen level."
07/10/2014,0627700,"At 3:00 a.m. on July 10, 2014, an employee was working for a firm that  provided support activities for oil and gas operations. He was one of a group  of workers at a gas or oil well, installing production casing. The job was  being done by drilling rig and casing contractors. He and others were tailing  the bottom end of a section of casing pipe into the collar of the previous  section. The oil well casing pipe was 114 millimeters (4.5 inches) in  diameter. Drilling rig drillers were operating the rig draw-works. At the same  time, a casing crew was making the pipe connections, handling the casing pipe  on the catwalk,  and operating the trough truck. As a section of casing pipe  was being hoisted by the rig and guided into position by the casing crew, the  casing crew missed inserting the pipe into the previously inserted section of  casing collar. The pipe was caught on the edge. The employee, trying to push  the pipe end into position, braced his back against the casing flag pipe. At  the same time, the rig blocks drifted downward, contacting the top of the  pipe. This motion put enough force to bow the pipe section. The assistant  driller operating the rig had not seen the blocks descending or applied the  draw-works brake handle. Suddenly, the pipe bottom broke loose.  It struck the  employee from his mid-abdomen to his head.  He sustained blunt force trauma to  the head and upper body. The employee was taken from the rig to the ground, He  was bleeding from his ears and nose, and he was unresponsive.  He was loaded  in a pickup and taken to a hospital.  He was declared brain dead on July 11,  2014, and he was declared dead at about 1:30 p.m. on July 13, 2014."
07/03/2014,0625400,"At 2:00 p.m. on July 3, 2014, an employee was working for a firm engaged in  oil and gas well drilling. He was on a derrick and he was moving a drill  collar. The employee was wearing personal protective equipment and the  attachment point on his safety harness failed. He fell 17.7 meters (58 feet).  He sustained injuries from contact with the rig floor and the drill collar pup  joint and he was killed. Another worker was injured, but he was not  hospitalized."
06/24/2014,0830500,"At 10:45 a.m. on June 24, 2014, an employee was gauging and obtaining samples  of crude oil from a 400 gallon tank that was interconnected with other  producing tanks.  The employee was found collapsed over the thief hatch where  hydrocarbon gases including methane and propane escaped from.  The coroner  declared the employees death to be from cardiac arrest as results from a #4  gas data logger were not available."
06/23/2014,0830300,"At 5:00 p.m. on June 23, 2014, an employee was driving a company truck and  appears to have suffered a heart attack."
06/21/2014,0627700,"At 9:00 a.m. on June 21, 2014, an employee was checking the drilling rig  operations and fell approximately 30 feet.  There were guard rails in place  and the employee either fell between them or over the top.  The employee was  killed."
06/19/2014,0625700,"At 10:00 p.m. on June 19, 2014, Employee #1 and Employee #2 assembled three  pieces of piping together to bridge a 3.5 foot gap between joints for a frack  stack.  Both employees performed a series of opening and closing of the wing  valve on the frack stack to build up pressure in the line.  There was a leak  in one of the coupling and they took turns hammering on the coupling to  tighten it.  One end of the piping tore away from its threads and broke at  another point, blowing the pressurized piping.  Employee #1 was struck in the  head and Employee #2 was impaled by the end of the piping."
06/09/2014,0627510,"At 2:00 p.m. on June 9, 2014, an employee was standing on the ground and  operating a metal control handles mounted to the left rear of the truck to  raise its mast.  The employee was electrocuted when the mast that was being  raised struck a high voltage power line that was overhead."
05/05/2014,0830300,"At 4:30 p.m. on May 5, 2014 an employee was operating the controls of a  workover rig. The employee began to feel increasingly ill as the workday  progressed. At approximately 1600 the employee asked for relief from his duty  station at the controls of the workover rig because he was feeling too ill to  continue work. The employee's illness became so great that coworkers felt he  was experiencing a heart attack and transported him to the hospital. The  employee suffered cardiac arrest and died."
04/30/2014,0627510,"At 12:00 a.m. on April 30, 2014, flow-back employees opened the 4H well head  that was connected to a sand separator which was under pressure. The sand  separator is connected to a sand box collector on one end and a manifold on  the other end. Employee #1 was seen closing the valve between the sand  separator and the sand box collector. The pathway from the sand separator and  the manifold were closed, including all 5 valves. Employee #2 delivered some  product and walked towards employee #1 to get a haul delivery ticket signed.  Both employees were in the pressurized zone area of wellhead #4H when the  explosion occurred. The pressure increased in the sand separator which was not  equipped with a pressure relief valve. According to witnesses, Employee #1 and  Employee #1 sustained severe head trauma from shrapnel released by the  exploded metal pressure vessel and were killed."
04/28/2014,0830300,"At 5:00 a.m. on April 28, 2014, an employee was tasked to gauge a crude oil  tank. The employee was found face down in the upper hatch of a crude oil  storage tank. The employee was asphyxiated and killed."
04/25/2014,0627500,"At 7:15 p.m. on April 25, 2014, a coworker was removing a monkey board from a  derrick by removing a pin. The monkey board shifted and fell on an employee  that was leaning on the man lift. The employee was crushed and killed."
04/20/2014,0627510,"At 9:15 p.m. on April 20, 2014, Employee #1 was part of a crew that was  installing a casing tool.  The employee was holding the tongs in position to  tighten the casing running tool while the snub line was not connected.  Employee #1 was struck-by and caught between the top drive and the pull line  of the tongs and was killed."
04/14/2014,0627700,"At 11:15 a.m. on April 14, 2014, an employee was helping erect mud pits during  derrick erection. The employee went to the tool trailer to get bolts to  install floor plate. A tractor being used as a forklift was backing up and  turning to the driver's right when the left front tire struck and knocked the  employee to the ground. The employee was caught under the forks and was  dragged approximately 20 ft. The employee sustained a fractured skull and was  killed."
04/12/2014,0625400,"At 6:45 p.m. on April 12, 2014, two employees were working from a material  basket that had been placed on a forklift. The basket was elevated  approximately 7 feet and the basket was not secured to the forklift. The  basket began to fall off the forks and Employee #1 jumped clear and Employee  #2 fell out and was struck by the material inside the basket on the back and  the chest. Employee #2 was killed."
04/12/2014,0627510,"At 10:00 a.m. on April 12, 2014, an employee collapsed while talking on phone  and died of possible heart attack."
04/05/2014,0522500,"At 3:30 p.m. on April 5, 2014, an employee was standing on the top cap of a  step ladder while disconnecting oil and gas well equipment using a mobile  crane's hoisting device. The equipment was being removed from the well head in  preparation for the well's first hydraulic fracturing operation. The equipment  weighed approximately 10,595 lbs. Two coworkers were holding the base of the  step ladder while the employee was disconnecting the well equipment. The  equipment tipped away from the employee who stepped backwards and fell  approximately 8 ft. One coworker fell in a different direction. The other  coworker ran clear of the falling equipment. The equipment tipped back towards  the employee, became disconnected from the crane's hoisting device, and fell  on the employee. The employee was crushed and killed. The coworkers were  unharmed."
04/04/2014,0627510,"At 1:30 p.m. on April 4, 2014, an employee finished changing a valve assembly  and sight glass on the bottom port of the sight glass on a 4 by 20 heater  treater then climbed the heater treater to an approximate height of 7 feet to  replace the valve assembly and sight glass on the top port of the sight glass.  The employee removed the upper valve assembly from the heater treater to  replace it, allowing oil, gas, and water to spew from the open port in the  heater treater. The employee was sprayed with a mixture containing oil, water,  and gas. The vapors from the mixture quickly ignited causing fatal burns. The  employee was wearing fire retardant clothing and was extinguished within  minutes with water. The employee was burned and died."
03/20/2014,0627700,"At 10:00 a.m. on March 20, 2014, an employee appeared to be measuring the  volume of liquid from on top of a tank battery. Later, the employee was found  unresponsive and not breathing. No additional information was provided in the  initial report that relates to the incident."
03/15/2014,0626000,"At 3:00 a.m. on March 15, 2014, an employee was standing on the rig floor  waiting to make a connection when the locking pin did not engage, causing the  machine to twist,  striking the employee on the rig floor, killing him. There  was a malfunction of the equipment."
03/15/2014,0626000,"At 8:15 a.m. on March 15, 2015, an employee was working on a battery to a  circulating pump that was located at a oil rig site.  The tool being used was  a standard wrench. Based on initial interviews, the employee was working on  the battery to a circulating pump. The battery was approximately 20 feet away  from six frac tanks.  These tanks contained oil, water, and hydrocarbons that  were floating on the water. The employees stated they saw gas vapors come from  the hatch of one of the frac tanks and a short time later, a flash fire  started from behind the tanks. Two employees were burned from the flash fire.  Employee #1 received burns to his hands and elbows.  Employee #2 received  burns to his back, arms, face, hands, and back of knee. One employee was  killed. However, the report did not specify which employee was killed."
03/14/2014,0625700,"At 1:00 p.m. on March 14, 2014, an employee went up to the high part of an old  drilling rig to cut a beam. The beam swung and the employee tried to outrun  it. The beam hit the employee, knocking him into a hole on the rig floor and  onto PVC pipes, before landing on the ground.  The employee fell approximately  60 to 70 feet and later died. The employee was not wearing fall protection."
03/12/2014,0336000,"At 9:15 a.m. on March 12, 2014, an employee was in process of refurbishing an  empty tank to be used for crude oil storage. The employee was on top of the  tank, using an acetylene torch to cut a hole in the tank lid.  The tank  erupted/exploded, throwing the lid and employee off. The employee was  found  60 feet away from the tank. He had been killed due to sustained multiple  fractures to head, neck, arms and legs and was killed."
02/28/2014,0627510,"At 12:45 a.m. on February 28, 2014, an employee was attempting to adjust the  forks on a Caterpillar forklift to pick up a casing marker joint when the  carriage fell and crushed his head."
02/24/2014,0626700,"At 2:45 p.m. on February 24, 2015, Employee #1 and Employee #2 were working as  riggers to remove a diesel engine from a rig with an 18 ton Grove crane and  two coworkers.  The coworkers comprised of a signalman and a crane operator.  The engine had been removed and the crane operator rotated the boom to the  left under the direction of the signalman.  The signalman had stopped the  crane approximately 3 to 4 feet from 7,200 volt power lines.  The engine  became stuck on the left front outrigger of the crane.  Employee #1 and  Employee #2 attempted to free the engine from the outrigger.  Once the engine  was freed the wire rope boom line contacted the power lines electrocuting  Employee #1 and Employee #2."
02/15/2014,0855610,"On February 15, 2014, Employee #1 was struck and run over by a welding truck as it was backing up to leave the area it had been parked."
02/11/2014,0317500,"At 6:45 a.m. on February 11, 2014, an employee was assisting a coworker with  checking a heater that warms a well head.  They were waiting to attend a  meeting, but had heard a ""hissing"" sound and walked toward the well heads.  They found that the heater wasn't working.  The coworker turned to walk  towards the heater unit when an explosion knocked him to the ground.  The  employee was consumed by the fire and was killed."
02/05/2014,0830300,"At 5:45 p.m. on February 5, 2014, an employee was monitoring water heaters in  an ISO container.  The employee was found on the floor by a coworker.  The  employee died of carbon monoxide poisoning."
02/03/2014,0653510,"On February 3, 2014, Employee #1 was part of a work crew who were removing a pump jack from a well site. Coworker #1 was driving around the site to unload a Samson Post, and Coworker #2 was guiding the post with a rope tag line. Employee #1 was working near the gear box located on the north side of the well site. While Coworker #1 and Coworker #2 maneuvered the post, the truck's boom was in an elevated position and came into contact with the overhead power lines located on the south side of the well site. Employee #1 came over to assist with maneuvering the post, made direct contact with his hands, and was electrocuted before being thrown back onto the ground. Coworker #1 continued to back his truck up and ran over Employee #1."
